economy;economycode;female;age;educ;inc_q;emp_in;urbanicity;dig_account;borrowed;saved;fin2;anydigpayment;fin45;internet_use
Panama;PAN;1;24;2;2;2;2;0;0;0;2;0;4;1
Panama;PAN;2;57;1;2;1;1;0;1;0;2;1;5;0
Panama;PAN;1;55;1;1;2;1;0;1;0;2;0;4;0
Panama;PAN;2;75;3;5;2;2;1;0;1;1;1;1;1
Panama;PAN;1;61;2;1;1;1;0;0;0;2;0;4;0
Panama;PAN;1;35;2;3;1;2;1;0;0;2;1;5;1
Panama;PAN;1;55;3;4;1;2;1;1;1;1;1;4;1
Panama;PAN;1;65;1;1;2;1;0;0;0;2;0;1;0
Panama;PAN;1;67;1;2;2;1;0;1;0;2;0;3;0
Panama;PAN;2;65;1;2;1;1;0;0;0;2;0;1;0
Panama;PAN;1;60;2;5;1;1;1;1;0;1;1;4;1
Panama;PAN;2;39;2;5;1;1;1;1;1;2;1;6;1
Panama;PAN;1;99;1;2;2;2;0;0;0;2;0;1;0
Panama;PAN;1;30;2;3;1;1;1;0;1;2;1;3;1
Panama;PAN;1;25;3;4;2;2;0;0;0;2;0;5;1
Panama;PAN;2;82;1;2;1;1;0;0;0;2;0;4;0
Panama;PAN;2;47;2;4;1;2;1;1;0;1;1;1;1
Panama;PAN;1;30;2;5;1;1;1;0;1;1;1;4;1
Panama;PAN;1;42;2;2;1;2;1;1;1;1;1;4;1
Panama;PAN;1;32;2;5;1;2;1;0;0;1;1;3;1
Panama;PAN;1;31;2;2;1;1;1;0;0;2;1;3;1
Panama;PAN;1;32;2;5;2;2;1;0;0;1;1;6;1
Panama;PAN;1;51;2;2;2;2;0;1;1;2;0;4;1
Panama;PAN;1;24;2;1;2;2;1;1;1;1;1;1;1
Panama;PAN;1;71;2;3;2;2;0;0;0;2;0;3;1
Panama;PAN;2;30;2;5;1;2;1;1;1;1;1;4;1
Panama;PAN;2;24;2;4;1;1;1;0;0;1;1;2;1
Panama;PAN;2;24;2;2;1;1;0;0;0;2;1;5;1
Panama;PAN;2;58;2;4;1;1;0;0;1;1;0;6;1
Panama;PAN;1;40;2;4;2;2;1;1;0;1;0;4;1
Panama;PAN;2;62;3;5;1;2;0;1;0;2;0;3;1
Panama;PAN;2;28;2;4;1;1;1;1;1;1;1;5;1
Panama;PAN;2;73;1;3;1;1;0;0;0;2;0;3;0
Panama;PAN;1;20;2;3;2;1;1;1;1;1;1;4;1
Panama;PAN;1;27;2;1;2;2;1;0;1;2;1;5;1
Panama;PAN;1;15;2;5;1;1;0;0;0;2;0;7;1
Panama;PAN;2;67;2;3;1;2;0;0;0;1;1;6;0
Panama;PAN;1;25;2;3;2;2;1;1;1;1;1;4;1
Panama;PAN;2;56;2;1;2;2;0;0;0;2;0;4;1
Panama;PAN;2;63;1;2;1;1;1;0;0;1;0;1;0
Panama;PAN;2;78;1;4;1;1;0;0;0;2;1;1;0
Panama;PAN;2;44;2;1;1;2;0;0;1;2;0;1;1
Panama;PAN;1;57;3;5;1;2;0;0;1;1;1;3;1
Panama;PAN;1;62;2;4;2;1;0;0;0;2;0;1;1
Panama;PAN;2;66;1;2;1;1;0;0;0;2;0;1;0
Panama;PAN;1;21;3;2;1;1;0;0;0;2;0;1;1
Panama;PAN;2;66;3;5;1;2;1;1;1;1;1;4;1
Panama;PAN;2;76;2;5;2;2;1;1;1;1;1;3;1
Panama;PAN;1;30;2;3;1;2;1;1;1;1;1;6;1
Panama;PAN;1;31;3;1;2;1;1;1;0;2;0;4;1
Panama;PAN;2;27;2;4;1;1;0;0;0;2;0;3;1
Panama;PAN;1;40;2;5;2;2;0;0;0;2;0;4;0
Panama;PAN;1;34;2;2;2;1;0;0;0;2;0;4;1
Panama;PAN;1;65;1;3;2;1;0;0;0;2;0;3;1
Panama;PAN;2;71;1;3;1;1;0;0;0;2;0;1;0
Panama;PAN;2;42;2;3;1;2;0;1;1;2;1;5;0
Panama;PAN;1;22;2;1;1;2;1;1;1;1;1;4;1
Panama;PAN;1;65;1;1;2;1;0;1;0;2;0;1;0
Panama;PAN;1;81;2;1;2;1;0;0;0;2;0;4;1
Panama;PAN;2;68;2;4;1;1;0;0;0;2;0;4;1
Panama;PAN;1;42;2;4;1;2;0;1;0;2;0;5;1
Panama;PAN;1;35;1;1;1;1;0;1;0;2;0;3;0
Panama;PAN;2;62;3;5;1;2;1;1;1;1;1;4;1
Panama;PAN;1;45;2;4;2;1;1;0;1;1;1;4;0
Panama;PAN;1;65;1;4;2;1;0;1;0;2;0;4;1
Panama;PAN;1;69;1;2;1;1;0;0;0;2;0;1;0
Panama;PAN;2;17;2;5;2;2;0;0;0;1;0;7;1
Panama;PAN;1;34;3;5;1;1;1;1;1;2;1;3;1
Panama;PAN;2;66;2;4;1;2;0;0;1;1;1;4;0
Panama;PAN;2;30;3;5;1;1;1;1;1;1;1;2;1
Panama;PAN;1;23;3;3;1;1;0;0;0;2;0;3;1
Panama;PAN;1;28;3;5;1;2;1;1;0;1;1;5;1
Panama;PAN;2;83;1;2;2;1;0;0;0;1;0;3;0
Panama;PAN;1;28;2;4;1;2;1;1;1;1;1;4;1
Panama;PAN;2;40;2;3;1;2;0;0;0;2;0;3;1
Panama;PAN;2;27;2;5;2;1;1;1;1;1;1;4;1
Panama;PAN;1;25;3;5;1;1;1;1;0;1;1;4;1
Panama;PAN;2;53;1;5;1;1;0;0;0;2;0;8;0
Panama;PAN;1;17;2;3;2;2;0;0;1;2;0;1;1
Panama;PAN;1;69;2;5;1;2;1;1;1;1;1;4;1
Panama;PAN;1;50;1;2;2;1;0;0;0;2;0;4;1
Panama;PAN;2;83;3;3;2;1;1;1;0;1;1;1;1
Panama;PAN;1;22;2;2;2;1;0;1;0;1;1;3;0
Panama;PAN;2;28;2;2;2;1;1;0;1;1;1;4;1
Panama;PAN;2;18;2;4;1;2;0;0;1;2;0;4;1
Panama;PAN;2;15;2;1;2;2;0;0;0;2;0;6;1
Panama;PAN;1;78;2;5;2;2;0;1;0;1;1;3;1
Panama;PAN;2;56;2;5;2;1;0;1;0;1;0;3;0
Panama;PAN;2;55;2;3;1;1;0;0;0;2;1;1;0
Panama;PAN;2;28;2;2;1;1;0;0;0;2;0;4;1
Panama;PAN;1;42;2;4;2;2;1;1;1;1;1;1;1
Panama;PAN;2;18;2;3;1;1;0;1;1;2;0;4;1
Panama;PAN;2;77;3;4;1;2;1;1;1;1;1;1;1
Panama;PAN;1;34;2;3;2;2;1;1;1;1;1;5;1
Panama;PAN;1;20;3;5;1;1;1;0;1;1;1;5;1
Panama;PAN;2;70;1;2;2;1;0;0;0;2;0;4;0
Panama;PAN;2;54;1;5;1;2;1;1;1;1;1;1;1
Panama;PAN;1;42;2;4;1;2;1;1;1;1;1;4;1
Panama;PAN;1;21;2;4;1;2;0;0;0;1;0;1;1
Panama;PAN;2;25;2;4;1;1;1;1;1;1;1;4;1
Panama;PAN;1;17;2;1;2;1;0;1;1;2;0;5;0
Panama;PAN;2;58;2;1;1;1;0;1;0;2;0;4;0
Panama;PAN;2;57;2;3;2;2;0;1;0;2;0;1;0
Panama;PAN;1;63;2;3;2;1;0;0;0;1;0;3;1
Panama;PAN;2;56;2;3;1;1;1;1;1;2;1;4;1
Panama;PAN;1;21;2;2;1;2;1;1;1;2;1;4;1
Panama;PAN;2;45;2;4;1;2;1;1;0;1;1;1;1
Panama;PAN;1;80;1;2;1;1;0;0;0;2;0;3;0
Panama;PAN;1;51;1;2;2;2;0;1;0;2;0;4;0
Panama;PAN;2;48;2;5;1;2;1;1;1;1;1;1;1
Panama;PAN;1;60;1;1;2;1;0;0;0;2;0;3;0
Panama;PAN;1;19;2;1;2;1;0;1;0;2;0;3;0
Panama;PAN;1;23;3;5;2;1;1;0;1;1;1;3;1
Panama;PAN;1;72;1;1;2;1;0;0;0;2;0;8;0
Panama;PAN;2;35;2;4;1;2;0;0;0;2;0;4;1
Panama;PAN;2;26;3;2;1;2;1;0;1;2;1;3;1
Panama;PAN;2;55;1;2;1;1;1;1;0;1;0;4;1
Panama;PAN;1;46;1;4;1;1;1;1;1;1;1;2;1
Panama;PAN;2;33;2;3;1;2;1;0;1;1;1;4;1
Panama;PAN;1;57;2;2;2;2;1;1;1;2;1;4;0
Panama;PAN;2;27;2;5;2;1;1;0;0;1;1;4;1
Panama;PAN;2;76;2;1;2;1;0;0;0;2;0;1;0
Panama;PAN;2;15;2;1;2;2;0;0;1;2;0;4;1
Panama;PAN;2;19;2;3;1;1;1;1;1;2;1;5;1
Panama;PAN;1;50;2;1;2;1;0;1;0;2;1;5;0
Panama;PAN;1;38;2;1;1;2;0;0;1;2;0;4;1
Panama;PAN;1;42;2;2;2;1;0;1;1;2;0;5;1
Panama;PAN;1;31;3;2;1;2;1;1;1;1;1;4;1
Panama;PAN;1;21;2;2;2;2;1;1;1;1;1;5;1
Panama;PAN;2;28;2;5;1;1;1;0;0;2;1;4;0
Panama;PAN;1;40;3;4;1;2;1;0;0;1;1;1;1
Panama;PAN;1;38;2;3;1;2;1;0;0;1;1;1;1
Panama;PAN;1;58;2;5;2;1;0;0;0;2;0;3;1
Panama;PAN;2;56;3;3;1;1;0;1;1;2;0;2;1
Panama;PAN;1;26;2;5;1;1;1;1;1;1;1;7;1
Panama;PAN;2;32;2;2;1;1;0;0;0;2;0;4;0
Panama;PAN;2;62;2;2;1;2;0;1;1;1;1;4;0
Panama;PAN;2;82;2;3;2;1;0;0;0;2;1;1;0
Panama;PAN;1;24;3;5;2;1;1;1;1;1;1;3;1
Panama;PAN;1;31;2;2;2;1;0;1;1;2;0;4;1
Panama;PAN;1;65;2;2;2;1;0;0;0;2;0;3;0
Panama;PAN;2;48;2;5;1;2;1;1;0;1;1;1;1
Panama;PAN;2;55;2;4;1;2;0;0;0;2;0;3;0
Panama;PAN;2;45;1;1;1;2;0;0;0;2;0;1;0
Panama;PAN;1;32;2;5;2;2;1;0;0;1;1;4;1
Panama;PAN;1;35;2;1;2;1;0;0;0;2;0;4;0
Panama;PAN;2;60;2;4;2;1;1;0;1;1;0;4;1
Panama;PAN;1;71;2;1;2;1;0;0;0;2;0;1;0
Panama;PAN;1;74;2;2;2;2;0;0;0;2;0;3;0
Panama;PAN;1;80;1;3;2;1;0;0;0;2;0;3;0
Panama;PAN;2;80;1;2;1;2;0;0;1;1;0;3;0
Panama;PAN;2;18;2;5;2;1;0;0;0;2;0;4;1
Panama;PAN;2;50;2;4;1;2;0;1;0;2;0;1;1
Panama;PAN;2;46;3;1;1;1;0;0;0;2;0;4;1
Panama;PAN;1;51;1;1;2;1;0;0;0;2;0;1;0
Panama;PAN;1;43;2;1;1;1;1;0;0;1;0;5;1
Panama;PAN;2;47;3;2;1;2;0;0;1;1;1;4;1
Panama;PAN;1;48;2;4;2;2;0;0;0;2;0;4;1
Panama;PAN;1;35;2;4;1;2;1;1;0;1;1;1;1
Panama;PAN;2;30;2;2;2;1;1;1;1;2;1;4;1
Panama;PAN;1;43;2;5;1;1;1;0;1;1;1;1;1
Panama;PAN;1;30;2;3;1;1;0;0;1;2;1;8;1
Panama;PAN;2;43;1;2;1;1;0;0;0;2;0;5;0
Panama;PAN;1;20;2;3;1;2;1;1;1;2;1;4;1
Panama;PAN;2;47;3;2;1;1;1;1;1;1;1;3;1
Panama;PAN;1;22;2;4;2;1;1;1;1;1;1;4;1
Panama;PAN;1;25;2;4;1;1;1;0;1;1;1;7;0
Panama;PAN;1;24;3;2;2;2;1;0;1;1;1;3;1
Panama;PAN;1;21;2;4;2;1;0;0;0;2;0;3;1
Panama;PAN;1;55;3;5;1;1;1;1;1;2;1;3;1
Panama;PAN;2;28;2;4;1;2;1;0;1;1;1;4;1
Panama;PAN;1;51;2;5;1;2;1;0;0;1;1;4;1
Panama;PAN;2;87;1;5;2;1;0;0;0;2;0;1;0
Panama;PAN;1;47;2;4;1;1;0;0;1;2;0;3;1
Panama;PAN;2;16;2;3;2;2;1;0;1;2;1;4;1
Panama;PAN;2;48;2;1;2;1;0;1;0;2;0;3;1
Panama;PAN;2;53;2;4;1;1;1;0;1;1;1;2;1
Panama;PAN;1;45;2;2;2;1;0;0;0;2;0;4;1
Panama;PAN;1;33;2;5;1;1;0;0;1;2;0;3;1
Panama;PAN;1;79;2;1;2;2;0;0;0;2;0;6;0
Panama;PAN;2;46;2;2;1;1;1;0;0;1;1;4;1
Panama;PAN;1;51;3;2;2;2;0;0;1;2;0;4;1
Panama;PAN;2;83;1;3;2;1;0;1;0;1;0;3;0
Panama;PAN;1;28;3;4;1;2;1;1;1;1;1;1;1
Panama;PAN;1;43;3;4;1;2;1;1;1;1;1;4;1
Panama;PAN;1;39;2;3;2;2;0;1;1;2;0;4;1
Panama;PAN;1;69;3;3;1;2;0;0;0;1;0;3;1
Panama;PAN;1;55;1;1;2;1;0;0;0;2;0;4;0
Panama;PAN;1;22;2;2;2;1;1;1;0;2;1;5;1
Panama;PAN;1;44;2;2;2;2;1;0;1;1;1;3;1
Panama;PAN;2;70;1;3;2;1;0;1;0;1;0;3;1
Panama;PAN;2;28;3;5;1;2;1;0;1;1;1;4;1
Panama;PAN;1;26;2;1;1;1;0;1;0;2;1;3;1
Panama;PAN;2;25;2;2;1;1;1;1;1;1;1;5;1
Panama;PAN;2;32;2;3;1;2;1;1;1;2;1;4;1
Panama;PAN;1;38;2;2;1;2;0;0;0;2;0;4;1
Panama;PAN;2;20;2;5;1;2;1;0;1;1;1;4;1
Panama;PAN;1;39;2;4;1;2;1;1;0;1;1;6;1
Panama;PAN;2;22;2;3;1;2;1;1;1;1;1;4;1
Panama;PAN;1;38;2;3;1;1;1;0;0;1;0;5;1
Panama;PAN;1;81;2;5;2;1;0;1;1;1;1;3;1
Panama;PAN;1;29;1;4;2;1;0;0;0;2;0;4;0
Panama;PAN;1;52;2;2;1;1;0;1;1;2;0;5;0
Panama;PAN;1;70;1;4;2;1;0;0;0;1;0;3;0
Panama;PAN;1;70;2;3;1;1;0;1;0;1;1;3;1
Panama;PAN;1;36;2;4;1;2;1;1;1;1;1;1;1
Panama;PAN;1;57;1;1;2;1;0;1;0;2;0;3;0
Panama;PAN;1;35;2;3;1;2;0;0;0;2;0;5;1
Panama;PAN;1;72;1;1;2;1;0;0;0;2;0;4;0
Panama;PAN;2;69;1;1;2;1;1;1;0;1;0;4;0
Panama;PAN;2;16;2;1;2;1;1;1;1;2;1;3;1
Panama;PAN;1;16;2;3;2;1;0;0;0;2;0;2;1
Panama;PAN;2;27;3;5;1;1;1;0;1;1;1;4;1
Panama;PAN;1;38;2;3;2;2;1;1;1;1;1;1;1
Panama;PAN;1;60;2;5;2;1;0;0;0;2;0;3;0
Panama;PAN;1;35;2;4;1;2;1;0;0;1;0;1;1
Panama;PAN;1;40;2;2;2;1;0;0;0;2;0;5;0
Panama;PAN;1;22;3;5;2;2;0;1;1;2;0;3;1
Panama;PAN;1;23;2;1;2;1;1;1;0;1;0;3;0
Panama;PAN;2;40;2;4;1;1;1;1;0;1;1;4;1
Panama;PAN;2;69;2;4;1;1;1;1;1;2;1;3;1
Panama;PAN;2;71;1;3;2;1;0;0;0;1;1;4;1
Panama;PAN;2;15;2;4;2;2;1;1;1;2;1;4;1
Panama;PAN;1;15;2;2;1;1;0;1;1;2;0;5;1
Panama;PAN;1;38;2;2;2;2;1;1;0;1;0;1;1
Panama;PAN;1;20;2;3;2;2;1;0;1;1;1;5;1
Panama;PAN;1;61;2;5;2;2;0;0;0;2;0;7;1
Panama;PAN;1;16;2;2;2;1;0;0;1;2;0;5;1
Panama;PAN;1;19;2;3;2;2;1;1;1;1;1;3;1
Panama;PAN;1;58;1;1;2;1;0;1;0;2;0;4;0
Panama;PAN;1;49;2;5;2;2;1;1;1;1;1;4;1
Panama;PAN;1;53;1;1;2;1;0;0;0;2;0;5;0
Panama;PAN;2;51;3;5;1;2;1;0;1;1;1;3;1
Panama;PAN;1;59;2;4;1;1;1;0;0;1;0;1;1
Panama;PAN;2;29;2;5;1;2;1;1;0;1;1;4;1
Panama;PAN;1;26;2;1;2;1;0;0;0;2;0;4;1
Panama;PAN;1;64;3;5;1;2;1;0;1;2;1;4;1
Panama;PAN;1;27;3;2;1;1;1;1;1;1;1;3;1
Panama;PAN;2;15;2;2;2;1;1;0;0;2;1;3;0
Panama;PAN;1;28;3;5;1;1;1;0;1;1;1;4;1
Panama;PAN;1;45;2;3;2;2;1;0;0;1;1;1;1
Panama;PAN;1;39;2;1;1;1;0;1;1;2;0;4;1
Panama;PAN;1;63;2;4;1;1;0;0;1;1;0;3;0
Panama;PAN;2;44;2;3;1;1;0;1;0;2;1;3;0
Panama;PAN;1;25;2;5;1;2;1;0;0;2;1;5;1
Panama;PAN;1;56;3;1;1;2;1;1;1;1;1;4;1
Panama;PAN;1;84;1;4;2;1;0;0;0;2;0;3;0
Panama;PAN;1;27;2;2;1;2;1;1;1;1;1;4;1
Panama;PAN;2;64;1;1;1;1;0;0;0;1;0;5;0
Panama;PAN;1;40;2;3;1;1;1;1;1;1;1;3;1
Panama;PAN;2;62;2;1;1;1;1;1;0;2;1;4;1
Panama;PAN;1;24;2;3;2;1;0;0;0;2;0;4;0
Panama;PAN;2;59;2;2;2;2;0;1;0;2;0;4;1
Panama;PAN;1;38;2;2;1;2;0;0;0;2;0;3;1
Panama;PAN;2;67;1;1;2;1;1;0;1;1;1;3;1
Panama;PAN;1;18;2;4;2;2;0;1;0;2;0;3;1
Panama;PAN;2;61;2;5;1;2;0;0;0;2;1;3;1
Panama;PAN;2;23;2;1;1;1;1;1;1;2;1;5;1
Panama;PAN;2;75;1;1;2;1;1;0;0;1;1;7;0
Panama;PAN;1;22;2;2;2;1;0;0;0;2;0;4;1
Panama;PAN;1;66;2;2;1;1;0;0;0;2;0;4;1
Panama;PAN;1;55;1;1;1;1;0;0;0;2;0;3;0
Panama;PAN;2;43;2;3;1;1;0;1;0;2;0;3;1
Panama;PAN;1;28;2;3;1;2;1;1;1;1;1;5;1
Panama;PAN;2;63;1;1;2;1;0;1;0;2;0;3;0
Panama;PAN;2;50;2;4;1;2;0;1;0;2;0;1;1
Panama;PAN;2;23;1;1;2;1;0;1;0;2;0;4;0
Panama;PAN;1;29;2;2;2;1;0;0;0;2;0;5;1
Panama;PAN;1;35;2;5;1;2;1;0;1;1;1;1;1
Panama;PAN;1;37;2;3;1;2;0;1;1;2;0;4;0
Panama;PAN;2;32;2;4;1;1;1;1;0;1;1;3;1
Panama;PAN;2;27;2;5;2;1;0;0;0;2;0;3;1
Panama;PAN;2;38;2;1;1;2;0;0;0;2;0;7;0
Panama;PAN;1;66;2;2;2;1;0;0;0;2;0;1;0
Panama;PAN;1;50;2;1;1;1;1;0;1;1;1;3;1
Panama;PAN;1;42;2;3;1;2;1;0;1;1;0;3;1
Panama;PAN;2;53;2;4;2;2;0;1;0;2;0;1;0
Panama;PAN;1;21;2;2;2;1;0;1;0;2;0;5;0
Panama;PAN;1;34;2;4;2;1;0;0;1;2;0;3;1
Panama;PAN;1;27;2;1;1;2;1;1;1;1;1;4;1
Panama;PAN;2;65;2;4;1;1;0;1;1;2;0;4;1
Panama;PAN;1;70;1;2;2;1;0;0;0;2;0;1;0
Panama;PAN;1;24;2;1;2;1;0;0;1;2;0;1;0
Panama;PAN;1;60;1;1;1;2;0;1;0;2;0;3;0
Panama;PAN;1;44;3;1;1;2;0;0;1;2;0;1;1
Panama;PAN;2;47;2;3;1;1;0;0;0;2;0;4;1
Panama;PAN;2;43;3;4;1;1;1;0;1;1;1;4;1
Panama;PAN;1;50;2;3;2;2;1;1;0;1;0;1;1
Panama;PAN;1;30;2;2;2;2;1;0;1;1;1;8;1
Panama;PAN;1;32;3;4;2;1;1;0;0;1;1;4;1
Panama;PAN;1;79;2;1;1;1;1;1;0;1;1;1;1
Panama;PAN;1;53;2;4;1;1;0;0;0;2;0;3;0
Panama;PAN;1;25;2;1;1;1;0;0;0;2;0;5;0
Panama;PAN;2;47;2;3;1;1;1;0;0;1;0;4;0
Panama;PAN;1;24;2;4;2;2;1;0;1;1;0;7;1
Panama;PAN;2;37;3;4;1;1;1;0;1;1;1;3;1
Panama;PAN;2;78;1;3;1;1;0;1;1;1;0;1;0
Panama;PAN;1;34;2;4;1;2;1;0;0;1;1;4;1
Panama;PAN;2;69;2;5;2;1;0;1;1;1;1;3;0
Panama;PAN;1;52;3;5;1;2;1;1;1;1;1;4;1
Panama;PAN;1;69;2;3;1;1;0;0;1;2;0;1;0
Panama;PAN;2;53;2;5;1;2;1;1;1;1;1;4;1
Panama;PAN;1;62;2;1;2;1;0;0;0;2;0;3;0
Panama;PAN;1;39;2;2;2;1;1;1;1;1;1;4;1
Panama;PAN;1;44;2;4;1;1;0;0;0;2;0;4;1
Panama;PAN;1;33;2;4;1;2;0;0;1;1;0;3;1
Panama;PAN;1;60;1;2;2;1;0;1;0;2;0;4;0
Panama;PAN;1;32;2;1;2;1;0;1;0;2;0;4;0
Panama;PAN;1;50;2;1;1;1;0;0;1;2;0;4;1
Panama;PAN;2;48;2;1;1;1;0;1;0;2;0;4;0
Panama;PAN;2;55;2;3;1;1;0;0;0;2;0;4;1
Panama;PAN;1;54;1;1;1;1;0;0;0;2;0;3;0
Panama;PAN;1;25;2;4;2;1;0;0;0;1;0;6;1
Panama;PAN;1;87;1;3;2;2;0;1;1;1;1;3;0
Panama;PAN;1;40;2;3;1;2;1;0;0;1;1;5;1
Panama;PAN;2;50;2;4;1;2;0;0;1;1;1;4;1
Panama;PAN;1;28;2;1;2;1;0;0;0;2;0;3;0
Panama;PAN;1;53;2;2;2;1;1;0;0;1;1;4;1
Panama;PAN;2;15;2;4;2;2;0;0;0;2;0;4;1
Panama;PAN;1;26;2;3;1;1;1;0;1;1;1;5;1
Panama;PAN;1;24;2;4;1;2;0;1;0;2;0;5;1
Panama;PAN;2;26;2;1;1;1;0;1;0;2;0;5;1
Panama;PAN;1;49;2;4;1;1;1;1;1;2;1;1;1
Panama;PAN;1;42;2;4;2;2;0;0;1;2;0;1;1
Panama;PAN;2;48;2;5;1;1;1;1;1;1;1;4;1
Panama;PAN;2;78;2;3;1;2;1;0;1;1;1;7;0
Panama;PAN;1;50;2;1;1;1;0;0;0;2;0;1;0
Panama;PAN;2;45;2;4;1;1;1;0;1;1;1;4;1
Panama;PAN;1;63;1;1;2;1;0;1;1;2;0;3;0
Panama;PAN;2;40;2;3;1;1;1;1;1;1;1;4;1
Panama;PAN;2;45;2;4;1;1;1;0;0;1;1;1;1
Panama;PAN;1;77;1;1;1;1;0;1;0;1;1;3;0
Panama;PAN;2;40;3;1;1;1;0;0;0;2;0;5;1
Panama;PAN;1;58;2;2;1;2;0;1;0;2;0;4;0
Panama;PAN;1;69;1;2;2;2;0;0;1;2;0;3;1
Panama;PAN;1;28;2;4;2;2;1;1;1;1;1;4;1
Panama;PAN;1;45;2;4;2;1;0;0;0;2;0;4;1
Panama;PAN;1;20;2;4;1;2;0;1;1;2;0;5;1
Panama;PAN;1;46;1;3;1;2;0;0;0;2;0;1;1
Panama;PAN;2;50;1;3;1;1;0;0;0;1;1;1;1
Panama;PAN;2;67;2;5;2;1;0;1;1;1;0;3;0
Panama;PAN;1;30;2;4;1;1;1;0;1;1;1;5;1
Panama;PAN;2;51;2;3;1;1;0;1;0;2;0;3;1
Panama;PAN;1;42;2;1;2;1;0;0;0;2;0;4;0
Panama;PAN;2;35;1;2;1;1;0;1;0;2;0;2;0
Panama;PAN;1;77;2;2;2;1;0;1;0;2;0;4;1
Panama;PAN;2;15;2;3;2;1;0;0;1;2;1;8;1
Panama;PAN;1;40;1;1;1;1;0;1;0;2;0;5;0
Panama;PAN;1;80;2;3;2;2;1;0;0;1;0;1;0
Panama;PAN;2;31;2;2;1;2;1;1;0;1;1;3;1
Panama;PAN;1;20;2;3;1;1;1;1;1;1;1;3;1
Panama;PAN;1;38;2;2;2;2;1;0;1;1;1;5;1
Panama;PAN;2;58;3;5;1;2;1;1;0;2;1;1;1
Panama;PAN;2;21;3;4;2;1;1;0;1;2;1;4;1
Panama;PAN;1;53;2;2;2;2;0;0;0;2;0;5;1
Panama;PAN;1;68;2;3;2;1;1;0;0;1;0;6;1
Panama;PAN;1;42;3;5;2;2;1;1;1;1;1;1;1
Panama;PAN;1;18;1;3;2;1;0;0;0;2;0;3;0
Panama;PAN;1;50;1;1;1;1;0;0;0;2;0;4;0
Panama;PAN;1;62;3;5;1;1;1;1;1;1;1;1;1
Panama;PAN;1;34;2;1;1;1;0;0;1;2;0;5;1
Panama;PAN;2;74;1;1;2;1;0;1;0;1;1;1;0
Panama;PAN;2;18;2;5;1;2;1;0;1;1;1;5;1
Panama;PAN;1;36;2;5;2;2;1;1;1;1;1;1;1
Panama;PAN;2;66;2;3;2;1;0;0;0;1;0;4;1
Panama;PAN;2;33;2;5;1;1;1;0;0;1;1;3;1
Panama;PAN;1;42;2;2;2;1;0;0;1;2;0;3;1
Panama;PAN;1;56;1;3;1;2;1;0;0;1;1;1;1
Panama;PAN;1;60;2;1;1;2;1;1;0;1;1;3;1
Panama;PAN;2;25;2;4;1;2;1;1;1;1;1;1;1
Panama;PAN;2;45;2;5;1;1;0;0;0;1;1;1;1
Panama;PAN;1;26;3;4;1;2;1;1;1;2;1;6;1
Panama;PAN;1;43;2;3;1;2;0;1;0;2;0;3;1
Panama;PAN;2;53;3;5;1;2;1;1;1;1;1;3;1
Panama;PAN;2;69;1;3;1;1;1;0;0;1;1;5;1
Panama;PAN;1;57;3;5;1;2;1;1;1;1;1;3;1
Panama;PAN;2;88;2;3;2;2;1;1;0;1;1;3;0
Panama;PAN;1;48;2;5;1;2;1;1;1;1;1;4;1
Panama;PAN;1;52;2;5;1;1;0;0;0;2;0;4;1
Panama;PAN;1;70;2;3;2;1;0;0;0;2;0;4;0
Panama;PAN;2;30;2;5;1;2;1;1;1;1;1;3;1
Panama;PAN;1;46;3;3;1;1;1;1;0;2;1;4;1
Panama;PAN;2;70;1;4;1;1;0;0;0;1;0;4;0
Panama;PAN;2;42;2;5;2;2;0;1;0;2;0;4;0
Panama;PAN;2;50;2;4;1;2;1;1;1;1;1;4;1
Panama;PAN;2;55;2;2;1;1;1;1;1;1;1;5;1
Panama;PAN;1;61;2;3;1;1;1;0;1;1;1;1;0
Panama;PAN;2;76;1;3;1;1;0;0;1;1;0;7;0
Panama;PAN;1;30;2;1;2;1;0;0;0;2;0;5;0
Panama;PAN;1;40;2;4;2;2;1;1;1;1;1;4;1
Panama;PAN;1;20;3;5;2;1;1;1;1;1;1;5;1
Panama;PAN;1;30;2;3;2;2;0;0;0;2;0;4;1
Panama;PAN;1;62;1;2;1;1;0;0;0;1;0;4;0
Panama;PAN;1;57;2;1;2;1;0;0;0;2;0;4;0
Panama;PAN;1;29;2;5;1;2;1;1;1;1;1;3;1
Panama;PAN;2;72;1;2;1;2;1;1;0;1;0;4;0
Panama;PAN;1;34;3;2;1;2;1;0;1;2;1;7;1
Panama;PAN;1;52;1;2;2;1;0;0;1;2;0;3;1
Panama;PAN;2;61;2;3;1;1;0;0;0;2;0;3;0
Panama;PAN;2;50;2;3;2;1;0;0;1;1;0;4;1
Panama;PAN;2;38;2;5;1;1;1;0;0;1;0;3;1
Panama;PAN;1;67;2;3;1;1;0;0;0;2;0;4;1
Panama;PAN;2;32;2;3;1;1;1;1;0;1;1;5;1
Panama;PAN;1;74;2;1;2;1;0;0;0;2;0;7;0
Panama;PAN;1;19;2;2;1;2;0;0;1;2;0;4;1
Panama;PAN;2;62;1;2;2;1;0;1;0;1;0;4;1
Panama;PAN;1;63;1;1;2;1;0;0;0;2;0;3;0
Panama;PAN;2;38;2;5;1;2;1;1;1;1;1;5;1
Panama;PAN;1;18;2;1;2;1;0;0;0;2;0;7;0
